wav_id,contents,sentiment
5f029330b140144dfcfed903,면접을 볼 때마다 떨어지니까 너무 속상해서 밥맛이 없어.,sad
5f01d1a1b140144dfcfecf54,알았어. 우리 집 해피랑 산책 좀 많이 해야되겠다.,sad
5f06857fb140144dfcff0531,응. 좋은 곳으로 갔을 거라고 말 해줘서 정말 고마워.,sad
5f055c92b140144dfcfef9d7,산책하는게 우울한 마음을 떨치는데 도움을 준다고 하니까 오늘은 산책 좀 해야겠어.,sad
5f088235b140144dfcff149c,응. 많이 나아졌는데 그래도 충격이 커.,sad
5f0b1727b140144dfcff2531,안 그래도 지금 밖에서 너한테 연락한 거야.,sad
5f0d2248b140144dfcff330a,나 면접에 또 떨어졌어.,sad
5f0ef9c2b140144dfcff42ab,어제 밤새서 일했더니 기운이 없어.,sad
5ed58bfe2880d70f286124ea,요즘 일이 너무 많아서 하루종일 앉아서 일을 했더니 앉았다 일어날 때 허리가 끊어질 것 같고 너무 아파.,sad
5ed091501dcf350eeded49a8,안 그래도 일이 너무 많아서 그런 것 같긴 해.,sad
5ec9e76779bf120ed2b80e89,요즘 매일 우울한 기분이야.,sad
5ece09152880d70f28611fcf,고마워 지금 하고 올게.	,sad
5ef81c68497740547350bde7,컨디션이 괜찮은 날이 별로 없고 진행하고 있는 프로젝트가 잘 풀리지 않아서 기분이 우울해.,sad
5ec3e9bf1dcf350eeded45a0,요즘 엄마 아빠도 코로나 때문에 힘들어하셔. 말씀드릴 수가 없어.,sad
5f00762f704f492ee125609c,과장님한테 또 혼났어. 일 제대로 못한다고.,sad
5ef8b9e1497740547350bf72,그저께 저녁에 갑자기 의식을 잃어서 동물병원 응급실로 데려갔어. 의식을 찾고 좀 회복되는 것 같았는데. 결국에 세상을 떠났어.,sad
5f05b063b140144dfcfefbf7,한 3년 정도 만났어.	,sad
5f08825ab140144dfcff149e,응. 안그래도 아까 장례를 끝냈어.,sad
5f0b173eb140144dfcff2532,응. 쉬어야하는데 요샌 정말 바쁘거든.,sad
5f0ef9d8b140144dfcff42ae,눈치 보여서 퇴근도 못해. 야근 해야될 것 같아.,sad
5ed091651dcf350eeded49a9,아니. 아직 시간이 없어서 못 가봤어.,sad
5ec9e7791dcf350eeded4653,"진행하던 프로젝트도 더 이상 진전이 안 나고, 그냥 무기력해져 있어.",sad
5ece095979bf120ed2b81012,나 어떻게 살지? 망했어.,sad
5ef81c87497740547350bde8,진행하고 있는 프로젝트에 진도가 잘 나가지지 않아서 일하고 싶은 마음이 사라졌어 무기력한 날이 점점 늘어가고 너무 지쳐.	,sad
5ec3e9f91dcf350eeded45a1,괜히 매일매일 우울한 기분이 들어.,sad
5efc0510704f492ee12534d1,요즘 들어서 시름시름 앓더라고. 그러더니 어제는 눈을 못 떴어. 그냥 저세상으로 갔어.,sad
5f007645704f492ee125609f,지금 열도 나고 목도 아프고 감기 걸려서 컨디션이 안 좋거든.,sad
5ef8ba20497740547350bf76,갑자기 해피가 우리 곁을 떠나서 가족들이 많이 허전해 하고 슬퍼해.	,sad
5f07f991b140144dfcff0e9c,나 결국 헤어졌어.,sad
5f05b151b140144dfcfefc06,해피가 세상을 떠났어.,sad
5f0b179db140144dfcff253b,어제 갑자기 아파해서 응급실에 갔는데 결국 그렇게 되었네.,sad
5f0bd08db140144dfcff2b69,나 면접에서 또 떨어졌어.,sad
5f0d225cb140144dfcff330c,회사에 전화를 했더니 나는 합격자 명단에 없다고 했어.,sad
5f0ef9eab140144dfcff42af,그랬음 좋겠다. 다시 일하러 가야겠다.,sad
5ed7bd1bc90a530ee56b5e33,나 요새 허리가 너무 아픈데 어떡하지?,sad
5ed58c437e21a10eee253ae3,"밀려 들어오는 일을 안 할 수도 없고, 일을 하느라고 병원에 가보지 못했어.",sad
5ed0918d9aa8ea0eec53f0ae,어 진짜 고마워!,sad
5ecefdcd9aa8ea0eec53efb1,권태기가 왔는지 헤어지자는 거야.,sad
5ec9e79579bf120ed2b80e8a,힘들고 바쁜 시기가 지났어. 그런데도 그 무기력증이 그냥 남아 있네.,sad
5ece09a99aa8ea0eec53eef5,비상금도 없어.,sad
5ef81ca9497740547350bde9,취미 시간을 가져보면 우울한 마음이 좀 사라질 수 있으려나?,sad
5ec3ea112880d70f28611dc2,진행하던 프로젝트도 잘 풀리지도 않는 것 같고 매일매일 푹 가라앉아 있어 기분이.	,sad
5f007663704f492ee12560a0,눈치보여서 퇴근도 못 하고 있어. 다시 써오라는데 또 밤 새워야할 것 같아.,sad
5ed2917e79bf120ed2b812c6,나는 잘하는게 없나봐.,sad
5f069ac6b140144dfcff0605,나 결국 헤어지게 됐어.,sad
5f07f9a2b140144dfcff0e9d,권태기가 왔는지 당분간 시간을 갖자고 그러네. 그런데 여자가 있는 것 같아!,sad
5f05b163b140144dfcfefc07,엊그제 갑자기 의식을 잃었어. 나이가 많긴 했거든.,sad
5f0b17e2b140144dfcff253e,정말 그럴거야. 신경써줘서 고맙다.,sad
5f0d2276b140144dfcff330e,다른 회사에 면접을 볼 준비를 해야 하는데 잘 할 수 있을지 걱정이야.	,sad
5f0efa19b140144dfcff42b3,해피가 어제 세상을 떠났어.,sad
5f0fd5d1b140144dfcff4a7e,요새 괜히 매일 우울한 기분이 들어.,sad
5ed7bd317e21a10eee253d56,요새 좀 오래 앉아 있긴 했는데.,sad
5ed58caec90a530ee56b5bcb,허리 디스크 때문에 병원 다니는 친구가 나한테 허리 통증이 얼마나 고통스러운 건지 말해 줬기 때문에 갑자기 내 허리가 아프니까 나도 걱정 돼 하지만 밀려들어온 일을 우선 해 줘야 해서 지금은 진료 받으러 갈 수가 없어.,sad
5ed091bd2880d70f2861218c,나 어떻게 살지? 망했어.,sad
5ecefde02880d70f286120a5,3년 전에 친구 소개로 만나게 되었어. 첫눈에 반한 거지. 서로.,sad
5ec9e7b17e21a10eee253417,그래서 요즘 뜨개질을 배워 볼까 생각 중인데 생각만 하고 있어 요즘에.	,sad
5ece09b72880d70f28611fd3,지갑은 있어.,sad
5ef81ce1497740547350bdeb,산책이 기분전환에 도움이 된다고 하니까 오늘은 나가서 산책 좀 해야겠어.,sad
5ec3ea2dc90a530ee56b543a,"응, 아무래도 슬럼프가 온 것 같아 이렇게 오랫동안 슬럼프에 빠진 적은 없었는데.	",sad
5f00767f704f492ee12560a2,내 잘못이지. 그럼 누구 잘못이야. 내가 일을 못해서 그런건데.,sad
5ef8ba76497740547350bf7c,집에 들어가면 항상 나를 반겨주던 해피가 없으니까 너무 허전하고 슬퍼. 해피가 너무 보고싶어.,sad
5ed2919279bf120ed2b812c7,밤새워 준비한 기획안을 또 퇴짜 맞았어 처음부터 다시 하래.	,sad
5f069af9b140144dfcff0607,남자친구가 갑자기 전화가 와서 새로운 여자친구가 생겼다고 헤어지자고 말했어.,sad
5f07f9bdb140144dfcff0e9e,3년 지났어. 그동안 사이도 좋았고 싸우지도 않았는데 왜 그러는지 모르겠어.,sad
5f05b17bb140144dfcfefc08,정이 너무 들어서 다들 너무 슬퍼하고 계셔.	,sad
5f0bd0a5b140144dfcff2b6b,이번에 면접을 본 회사에 전화해서 불합격 사실을 알게됐어.,sad
5f0efa2ab140144dfcff42b4,엊그제 갑자기 의식을 잃었었어 좀 나아지는가 싶더니 결국 죽고 말았어.,sad
5f0fd657b140144dfcff4a83,지금 하고 있는 일에 진도가 잘 나가지지 않아서 일하고 싶은 마음도 사라졌어. 매일매일 무기력한 날이 점점 늘어가고 있어.,sad
5ed7bd461dcf350eeded4f82,일이 너무 많아가지고 도저히 짬이 안 나!,sad
5ed091df1dcf350eeded49aa,통장에 2만 원은 있는데 그거 갖고 어떻게 살지?,sad
5ecefe099aa8ea0eec53efb2,3년 내내 한 번도 싸운 적이 없어.,sad
5ec9e7cd2880d70f28611e65,산책도 좋은 방법인 것 같다. 그렇게 해볼게.,sad
5ece09c91dcf350eeded47ef,가족들도 요즘 많이 힘들어.,sad
5ec3ea472880d70f28611dc3,그렇지 않아도 운동을 좀 시작했어. 이제 초반이라서 어떨지 모르겠네.,sad
5ef9f80d8bbcd61f551d290f,괜히 요즘에 매일 우울한 기분이야.,sad
5ed291ad79bf120ed2b812c8,지금은 눈치 보여서 나갈 수가 없어.,sad
5f069b2eb140144dfcff0609,고등학교 때 동창인데 3년 전부터 사귀게 됐어.,sad
5f07f9d9b140144dfcff0e9f,성격은 좋았어. 다정다감하고 정도 많아서 주위 사람들을 많이 챙겨줬거든.,sad
5f05b191b140144dfcfefc09,동물 화장하는 곳이 있더라구. 화장하긴 했는데 너무 슬퍼.,sad
5f092a1db140144dfcff1970,해피가 어제 세상을 떠났어.,sad
5f0efa44b140144dfcff42b5,너무 슬퍼. 이렇게 슬픈 적은 처음이야.,sad
5f0fd6d1b140144dfcff4a87,취미 생활을 가져보면 나의 우울한 마음이 좀 사라질 수 있을까?,sad
5ed7bd68c90a530ee56b5e35,요새 진짜 병원갈 시간을 낼 수가 없는데 큰일났네.,sad
5ed091f87e21a10eee253792,반찬 조금 있긴 해.	,sad
5ecefe1f2880d70f286120a7,이제 두 달이 지나가. 하지만 잊혀지지가 않아.,sad
5ecda4b0c90a530ee56b5619,나 요즘에 허리가 너무 아픈 거 같아.	,sad
5ece13931dcf350eeded47f4,하는 일도 질리고 슬럼프가 와.,sad
5f007755704f492ee12560ae,오늘이 발표날인데 연락이 안 오더라고. 그래서 알아봤더니 내 이름이 명단에 없대.,sad
5ef9f81c8bbcd61f551d2910,회사 일도 잘 안되고 최근에 내가 슬럼프에 빠진 거 같애.,sad
5ed291c6c90a530ee56b5963,오늘까지 끝내라고 했으니까 다 못하면 야근해야 될 거야.,sad
5f069b7bb140144dfcff060c,사귀는 동안 너무 성격이 잘 맞아서 친구들이 천생연분이라고 말했어.,sad
5f07f9f5b140144dfcff0ea0,"두 달이 지났는데, 아직도 생각이 나. 그래서 더 가슴이 아파. 다른 사람은 만나기도 싫어.",sad
5f05b1acb140144dfcfefc0a,응. 꼭 좋은 곳으로 가서 다시 태어났으면 좋겠어.,sad
5f092a4eb140144dfcff1975,그저께 저녁에 갑자기 의식을 잃어서 동물 병원 응급실로 데려갔어. 치료를 받으면서 좀 나아지는 거 같았는데 결국에는 세상을 떠났어.,sad
5f0bd0d4b140144dfcff2b70,다른 회사도 준비는 하고 있었는데 이번 회사에 합격할 거라고 생각하고 준비를 많이 못 했어.	,sad
5f0efa58b140144dfcff42b6,응. 장례는 치뤄줬어.,sad
5f0fd6eeb140144dfcff4a88,오늘은 너의 말대로 산책을 하면서 우울한 마음을 털어버려야겠어.,sad
5f11274fb140144dfcff55cd,괜히 매일 우울한 기분이 들어.,sad
5ed7bd8a1dcf350eeded4f83,스트레칭은 틈틈히 계속 하고 있었단말야.,sad
5ed0922fc90a530ee56b5854,괜히 매일 우울한 기분이야.,sad
5eceff099aa8ea0eec53efb3,어제 해피가 세상을 떠났어.,sad
5ece13ae79bf120ed2b81015,맞아. 쉴 틈 없이 일해왔어.,sad
5f0125a3704f492ee12565d6,아무것도 안하면 내가 더 힘들어지더라고. 취미를 한 번 가져보는 게 나을 것 같다.,sad
5f007775704f492ee12560af,이 회사가 공채로 뽑는 마지막 회사야. 더이상 다른 회사가 없어.,sad
5ef764c9497740547350bba7,나 결국 헤어졌어.,sad
5ed297799aa8ea0eec53f1bd,맞아. 무기력증인 거 같애. 요즘 너무 바쁘긴 했어.,sad
5f069b9bb140144dfcff060d,헤어진지 두 달 정도 됐는데 남자친구한테 배신 당했다는 생각에 다른 사람 만나는게 무서워.,sad
5f092a78b140144dfcff1976,우리 곁에서 항상 함께했던 해피가 갑자기 세상을 떠나서 가족들이 슬퍼하고 허전해 해.,sad
5f0d22ddb140144dfcff3318,부모님께 죄송해서 아직 말 못 했어.	,sad
5f0dc8a3b140144dfcff3af5,이번 회사가 공채로 볼 수 있는 마지막 회사였어. 다른 회사를 준비할 수가 없어.,sad
5f0efa69b140144dfcff42b7,꼭 좋은 곳으로 가서 다음 생에 다시 만났으면 좋겠어.,sad
5f0fd72eb140144dfcff4a8d,해피가 어제 세상을 떠났어.,sad
5f112762b140144dfcff55ce,진행하고 있는 프로젝트가 잘 풀리지 않으니까 기분이 너무 안좋아.,sad
5ed0923d7e21a10eee253793,하는 일마다 다 잘 안 되고 그래서 그런지 기분도 이상해.,sad
5eceff1d79bf120ed2b810d8,아이가 나이가 많이 먹어서 그런지 시름시름 앓더라고 그러더니 갑자기 자다가 떠난거야. ,sad
5ecda4cfc90a530ee56b561a,요새 일이 많아서 매일 매일 앉아서 작업을 했더니 갑자기 허리가 끊어질 것 같아.	,sad
5ece13c4c90a530ee56b56ba,그것도 좋겠다.	,sad
5ef60860497740547350b860,해피가 어제 세상을 떠났어.,sad
5ef85de2497740547350be09,나 결국 헤어졌어.,sad
5f0125c1704f492ee12565d7,알았어. 우리 집 해피랑 산책하는 시간도 많이 가져볼게.,sad
5f00778a704f492ee12560b2,해피가 죽었어.,sad
5ef764dd497740547350bba8,남자친구가 갑자기 권태기가 왔다고 잠깐 떨어져있자고 했어. 그런데 나중에 알고 봤더니 새로운 여자친구가 생겼더라고.,sad
5ed29791c90a530ee56b596c,아무것도 안하면 더 무기력증에 빠지는 것 같애. 아무래도 취미를 가져보는게 나을 것 같아.,sad
5f069bb7b140144dfcff060e,위로해줘서 너무 고마워. 하지만 남자친구를 잊으려면 많은 시간이 필요할 것 같아.,sad
5f092a9cb140144dfcff197d,집에 있는데 항상 있던 해피가 없으니까 해피의 빈자리가 너무 크게 느껴져. 그래서 너무 슬퍼.,sad
5f0a0b81b140144dfcff1ffe,그럼 어떤 취미가 좋으려나.,sad
5f0bd0f1b140144dfcff2b72,면접이 많이 어렵지 않았기 때문에 이번에는 합격할 거라고 생각했어.,sad
5f1127b5b140144dfcff55d1,컨디션이 괜찮은 날이 별로 없고 일하고 싶은 마음도 안 들어 무기력한 날이 점점 늘어가고 있어 나 어떻게 해?	,sad
5ed58d911dcf350eeded4d03,지금은 너무 바쁘니까 스트레칭을 해서 허리가 좀 나아지도록 해야겠어. 바쁜 일이 끝나면 병원에 가서 정밀 검사를 받아볼거야.,sad
5ed092782880d70f2861218d,그래볼까? 그럼 좀 나아지려나?,sad
5eceff3bc90a530ee56b5764,제일 많이 힘들어 하셔.,sad
5ecda4f31dcf350eeded476d,일이 너무 많아서 병원에 갈 시간이 없어서 못 갔어.,sad
5ef6089e497740547350b862,그저께 저녁에 갑자기 의식을 잃어서 동물병원 응급실로 데려갔어. 의식을 찾고 좀 회복되는 것 같았는데 결국 세상을 떠났어.,sad
5ef85df2497740547350be0a,갑자기 여자친구가 권태기 왔다고 그러더니 시간 갖자고 그러다니 헤어졌어.,sad
5ecd12127e21a10eee2534eb,괜히 요즘 우울한 기분이 들어.,sad
5efe5553704f492ee1253e48,괜히 매일 우울한 기분이야.	,sad
5efa43c18bbcd61f551d2a10,괜히 매일 우울한 기분이야.,sad
5eff6298704f492ee12556c2,매일 우울한 기분이야.,sad
5f00778d704f492ee12560b5,면접은 어렵지 않았어. 하지만 내가 너무 떨었어. 부담스러웠나 봐.,sad
5ef76504497740547350bba9,3년 동안 만났어.,sad
5ed297af2880d70f286122ac,알았어 해피랑도 산책 많이 할게.	,sad
5f069d61b140144dfcff0616,나 면접에 또 떨어졌어. 너무 속상해.,sad
5f092abdb140144dfcff1980,내가 집에 들어올 때면 제일 먼저 반겨주던 해피가 집에 없으니까 너무 허전하고 그리워.,sad
5f0a0bbcb140144dfcff2001,그래. 산책을 하며 기운을 차려야겠어.,sad
5f0fd76eb140144dfcff4a92,"그저께 저녁에 갑자기 의식을 잃어서 동물병원 응급실로 데려가서 치료를 받았어. 치료를 받고 나서 좀 나아지는 것 같았는데, 결국 세상을 떠났어.",sad
5f1127d6b140144dfcff55d2,취미 시간을 가져보면 나의 무기력한 마음이 조금이나마 나아질 수 있을까?,sad
5ed36af8c90a530ee56b59d7,대학교 같은 동아리였어.,sad
5eceff4d1dcf350eeded48a8,아빠가 오늘 밤에 장례 치른다고 준비하고 계셔.,sad
5ef608e8497740547350b864,15년동안 함께한 해피가 갑자기 세상을 떠나서 다들 힘들어하셔.,sad
5ef85e09497740547350be0b,친구로 지내다가 최근에 3년 전부터 사귀게 된 사이였어.,sad
5ecd122179bf120ed2b80f38,최근에 일이 계속 바쁘다 보니까 슬럼프 빠진 것 같애.,sad
5efe557a704f492ee1253e4a,진행하고 있는 프로젝트가 잘 풀리지 않고 컨디션이 좋지 않아서 우울해.,sad
5efa43d18bbcd61f551d2a11,나도 잘 모르겠어. 되게 무기력해.,sad
5eff62a9704f492ee12556c3,"하는 일도 잘 안 되는 거 같고, 일은 바쁘고. 기분은 다운 되고. ",sad
5f0077a7704f492ee12560b6,지금 내가 어떻게 될지 모르는데 밥이 넘어가겠어 입맛도 하나도 없어.	,sad
5ef76515497740547350bbaa,평소에 남자친구랑 마음이 너무 잘 맞아서 싸운 적이 한 번도 없었어. 그래서 헤어질 거라고 생각도 못했어.,sad
5f069dc9b140144dfcff0619,면접에 떨어졌다는 소식을 듣고 너무 속상해서 한강에 와서 앉아 있어.	,sad
5f07faf9b140144dfcff0eb8,나 면접 또 떨어졌어.,sad
5f0bd10cb140144dfcff2b74,면졉에 계속 떨어지고 나니까 너무 실망스럽고 속상해서 밥맛도 없어.,sad
5f0d22f5b140144dfcff3319,면접을 보는 곳마다 계속 떨어지니까 너무 실망스럽고 스트레스 받아서 밥맛도 없어.	,sad
5f112831b140144dfcff55d9,너의 말대로 내 우울한 마음을 달래기 위해서 산책을 한 번 해볼게.,sad
5ed7bdf49aa8ea0eec53f6b2,응. 당장 쓸 돈이 하나도 없어. 끽해야 2만원?,sad
5ed8e89d2880d70f28612844,나 요즘 허리가 아픈 것 같애!,sad
5ed28d9b9aa8ea0eec53f1aa,이제 2만 원 남았는데 앞으로 2주 동안 버텨야 해.,sad
5ed36b1e7e21a10eee25390f,이제 두 달 넘어가는 것 같아.,sad
5eceff6479bf120ed2b810d9,맞아 우리에게 행복을 주고 떠났으니 좋은 곳으로 갔을 거야.,sad
5ef609cc497740547350b869,아직까지는 마음이 잘 추스려지지 않아 해피 생각을 하면 눈물이 나.	,sad
5ef85e20497740547350be0c,안 맞는 일은 없었고 평소에도 싸움이 없었는데 아무래도 다른 사람이 생겼나봐.,sad
5ecd124cc90a530ee56b55c7,이번 주말에는 그냥 아무 것도 안 하고 쉬려고.,sad
5efe55c9704f492ee1253e4d,무기력한 날이 점점 늘어가고 내가 하는 일의 진도가 잘 나가지지 않으니까 일하고 싶은 마음이 없어져.,sad
5efa440e8bbcd61f551d2a15,그러게. 취미를 좀 가지긴 해야겠다.,sad
5eff62c4704f492ee12556c4,슬럼프가 왔는지 일하는 재미도 없고 의욕이 없어. 기분이 안 나.,sad
5f0077aa704f492ee12560b7,엊그제 갑자기 의식을 잃었거든. 좀 나아지는가 싶더니 결국 죽고 말았어.,sad
5ef76535497740547350bbab,헤어진 지는 두 달 정도 됐는데 아직도 실감이 안 나.	,sad
5f069de7b140144dfcff061a,다른 회사에 면접 볼 준비를 해야 하는데 자꾸 면접에 떨어지니까 자신이 없어.	,sad
5f07fb39b140144dfcff0ebc,여기 저기 알아보고 내가 원했던 데를 지원했는데 다 떨어졌어. 그래서 친구가 소개시켜줬는데 그것도 안 되고있어.,sad
5f0fd796b140144dfcff4a97,갑자기 해피가 세상을 떠나서 가족들이 많이 힘들어하고 슬퍼해.,sad
5ed7be0fc90a530ee56b5e38,그냥 지난 주에 먹다 남긴 반찬들밖에 없지.,sad
5ed8e8b21dcf350eeded503b,하루 종일 앉아서 일하니까 허리에 무리가 오는 것 같애.,sad
5ed28db0c90a530ee56b595a,응. 진짜 2만 원 말고는 한 푼도 없어!,sad
5ef609f6497740547350b86a,내가 집에 들어올 때마다 꼬리를 치며 반겨주던 해피가 집에 없으니까 정말 허전하고 해피 생각이 많이 나.,sad
5ef85e3a497740547350be0d,헤어진 지는 얼마 안 됐고 지금은 너무 힘들어.,sad
5ecd1260c90a530ee56b55c8,응. 강아지 데리고 산책도 자주 하고 기분 전환해야겠어.,sad
5efe55ec704f492ee1253e4e,내 우울한 마음을 없애는데 취미시간을 가져보는 것도 좋은 방법인 것 같아.,sad
5efa443b8bbcd61f551d2a17,응 산책도 조금씩 해 볼게 고마워.	,sad
5eff62e6704f492ee12556c5,일은 안 할 수 없으니까. 취미 생활은 해보고 싶어. 조금 덜 바쁘면 해야겠어.,sad
5f0077c5704f492ee12560b8,종일 울고만 계셔.,sad
5ef765b4497740547350bbb2,나 면접에 또 떨어졌어.,sad
5f069e03b140144dfcff061b,면접이 별로 어렵지 않아서 이번에는 합격할 거라고 생각했어. 그런데 떨어지고 나니까 내 자신이 한심스러워.,sad
5f07fb5fb140144dfcff0ec1,너무 갈 데가 없다. 내가 원했던 데는 하나도 안 되고. 어디로 가야할지 답답해.,sad
5f0b1952b140144dfcff2564,괜히 매일 우울한 기분이야.	,sad
5f0fd7f2b140144dfcff4a9d,부모님한테는 아직 말씀 못 드렸어.,sad
5ed8e8d41dcf350eeded503c,같이 일하는 친구가 허리가 아파서 갔다 왔는데 허리디스크라고 했대 그리고 수술 받아야 한다고 했대.	,sad
5ed28dd62880d70f2861229b,그러고 싶은데 가족들도 형편이 많이 안좋아서. 내가 혼자 버텨야할 거 같아.,sad
5eceffb72880d70f286120ab,밤 새워 준비한 기획안을 또 퇴짜 맞았어. 처음부터 다시 해오래.,sad
5ef85e64497740547350be10,괜히 매일 요즘에 우울한 기분이야.,sad
5ecd12af79bf120ed2b80f3b,내가 생활비 조절을 잘못해서 2만 원밖에 안 남았어.	,sad
5efe563c704f492ee1253e51,요새 너무 우울해서 집안에만 있었는데 오늘은 밖에 나가서 산책 좀 하면서 기분전환 좀 해야겠어.,sad
5eff6309704f492ee12556c6,그래 산책은 해봐야겠어 몸을 위해서라도 조금은 챙겨야겠어.	,sad
5f0077d9704f492ee12560bb,당분간은 계속 힘들 것 같아.,sad
5f029a8fb140144dfcfed947,어제 해피가 세상을 떠났어.,sad
5ef765ea497740547350bbb4,면접에 떨어졌다는 소식을 듣고 너무 답답해서 길거리를 돌아다니고 있어.,sad
5ed30a001dcf350eeded4ad0,나 잘하는게 아무것도 없나봐.,sad
5f069e27b140144dfcff061c,면접을 보는 곳마다 계속 떨어지니까 너무 스트레스 받아서 밥맛도 없어.,sad
5f07fba8b140144dfcff0ec6,"밥 생각도 없어. 이 생각, 저 생각. 또 어떻게 회사를 구해야하나. 걱정이 앞서.",sad
5f0a5a44b140144dfcff201e,나 결국 헤어졌어.	,sad
5f0b196fb140144dfcff2569,프로젝트도 엉망이 되었고 하는 일마다 다 안 돼.,sad
5f0fd823b140144dfcff4aa0,위로해줘서 너무 고마워. 해피가 집에 없으니까 해피의 빈자리가 너무 크게 느껴져서 기분이 이상해.,sad
5ed7be307e21a10eee253d5b,가족들도 나한테 도와 달라고 전화오는 마당에 뭘 바래.	,sad
5ed8e9331dcf350eeded503e,바쁜 시간이 지나면 병원 예약도 좀 하고 정밀진단도 좀 받아볼게.,sad
5ed647f179bf120ed2b815cf,요즘 기분이 너무 우울해.,sad
5ed28e38c90a530ee56b595b,일이 바빠서 병원에는 못갔어.,sad
5eceffd479bf120ed2b810da,처음부터 다시 하려면 시간이 없어. 쉬는 시간도 없을 것 같애.,sad
5ec85b6179bf120ed2b80e6a,나 요즘 허리가 아픈 것 같아.,sad
5ef85e74497740547350be11,뭐 때문에 우울한지는 회사에서 일이 잘 안 풀려서 그러고. 회사를 너무 오래 다닌 것 같애.,sad
5ecd12c2c90a530ee56b55c9,아주 전혀 없진 않고. 그래도 2만 원은 남았어.,sad
5efe8e20704f492ee125409a,직장 선배였어.,sad
5f0077ed704f492ee12560bd,꼭 좋은 곳으로 갔으면 좋겠어. 우리 해피.,sad
5f029b49b140144dfcfed94d,해피가 갑자기 하늘나라로 가서 가족들이 슬퍼해.,sad
5ef76625497740547350bbb6,이번 면접에 떨어져서 다른 회사에 면접 볼 준비를 해야 하는데 자꾸 떨어지니까 자신이 없어.,sad
5ed30a471dcf350eeded4ad2,나도 속이 너무 답답해서 밖에 나가서 잠깐 쉬고 싶은데 잘못된 기획안을 다시 만들려면 시간이 부족해서 나갈 수가 없어.,sad
5f069ffcb140144dfcff0642,어제 해피가 세상을 떠났어.	,sad
5f07fbe2b140144dfcff0ecb,나는 잘하는게 없나 봐.,sad
5f0a5a5cb140144dfcff201f,권태기라는데 다른 여자가 생긴 것 같아.,sad
5ed7be7c79bf120ed2b817a4,매일 괜히 우울한 기분이 들어.,sad
5ed8e94f2880d70f28612846,쉬는 시간마다 스트레칭을 하기는 해. 좀 좋아지긴 할 것 같기도 해.,sad
5ed58ffa9aa8ea0eec53f429, 나 면접 또 떨어진 것 같아.,sad
5ed648049aa8ea0eec53f4dc,매일 진행하던 프로젝트도 더 이상 진전이 되질 않아.,sad
5ed28e4c9aa8ea0eec53f1ad,응. 너무 아파서 내일은 병원에 가보려고.,sad
5ecefff99aa8ea0eec53efb4,기획안을 끝내야 하니깐 야근까지 해야할 수도 있어.,sad
5ecda593c90a530ee56b561e,시간 날 때마다 스트레칭이라도 해서 허리를 덜 아프게 해야겠어.,sad
5ec85bba1dcf350eeded4630,너무 바빠서 병원에 못 가봤어.,sad
5ef85e8d497740547350be12,맞어. 무기력증에 빠진 건가봐. 요즘 너무 힘들고 바뻐.,sad
5ecd12d21dcf350eeded4720,집에 먹을 거는 그래도 라면 있어.,sad
5efe8e62704f492ee12540a8,평소에 말다툼이 조금 있었어.,sad
5efcc9a0704f492ee125398b,모르겠어 아무것도 하기 싫고 힘들어.	,sad
5f0077f5704f492ee12560c0,밤새워 준비한 기획안을 처음부터 다시 해오래.	,sad
5f029b7ab140144dfcfed94f,집에 앉아 있으면 해피 생각이 나서 눈물이 나곤 해.	,sad
5ef7665d497740547350bbb8,부모님께서 실망하실까봐 아직 말씀 못 드렸어.,sad
5ed3458379bf120ed2b81301,그냥 기분이 ? 가라앉고 매일 하던 일도 하기 싫어.,sad
5f06a061b140144dfcff064b,그저께 저녁에 갑자기 의식을 잃어서 동물병원 응급실로 데려갔어. 치료를 받으면서 좀 나아지는 것 같았는데.결국에는 하늘나라로 갔어.,sad
5f07fc16b140144dfcff0ecf,나갈 수가 없어 지금 너무 바쁜 상황이고 지적까지 당했는데 나가면 눈치 보일 거야.	,sad
5f092bfd5a7f574dce591f11,요새 괜히 매일 우울한 기분이 들어.,sad
5f0a5a7bb140144dfcff2020,소개팅에서 만났었지.,sad
5f0fd845b140144dfcff4aa4,집에 들어갈 때면 항상 나를 제일 먼저 반겨주던 해피가 집에 없으니까 너무 허전해. 해피가 너무 보고 싶어.,sad
5ed8e9852880d70f28612847,나 어떻게 살지? 이번 달 정말 망한 것 같아.	,sad
5ed5900c9aa8ea0eec53f42a,집에 있기에 답답해서 나왔는데 갈 데가 없다.,sad
5ed648232880d70f286125ac,"맞아, 요즘 너무 힘들고 바빠.",sad
5ecda6439aa8ea0eec53ee5c,나 결국 헤어졌어.,sad
5ec85c64c90a530ee56b54d6,시간 날 때마다 스트레칭이라도 해야겠어.,sad
5ef85ea2497740547350be13,아무것도 안 하는 시간도 좋고 여행이나 한번 갔다 오려고.,sad
5ecd12e4c90a530ee56b55ca,그렇지 않아도 엄마한테 한 번 이야기해볼라고. 오늘 한 번 전화해 볼거야.,sad
5efe8e72704f492ee12540a9,일주일 정도 됐어.	,sad
5efcc9b8704f492ee125398c,그러게. 무기력증인가. 요즘 체력이 많이 달리긴 했어.,sad
5efc091a704f492ee1253534,나 면접에 또 떨어졌어.,sad
5f00780c704f492ee12560c3,그렇지않아도 선배가 커피 한 잔 사줘서 마시고 왔어.,sad
